"hco_id","star_hco_id","hco_name","hco_desc","hco_type_name","cnty_name","adrs_line_1","adrs_line_2","stts_ind","sub_clsfctn_name","clsfctn_name","cnt_bed","cnt_lcnsd_asst_dctr","createduser","createddate","modifieduser","modifieddate","isdeleted","versionnumber","hco_stts_name","merged_date","city_name","frmt_adrs","rcrd_state_name","hco_englsh_name","hco_cd","hco_type_cd","cnty_cd","city_cd","phone_1","phone_2","url","pstl","hco_stts_cd","merged_to","vn_entity_id","adrs_status","sub_clsfctn_cd","clsfctn_cd","parent_hco_v_id","rcrd_state_cd","prvnc_cd","prvnc_name"
1124537,NULL,"古丈县中医院",NULL,"医院_中医医院",NULL,NULL,NULL,1,"未知","医院",43,17,"Veeva Init","2016-03-20 05:55:08","Veeva Update","2020-06-06 07:01:29",False,NULL,"有效",NULL,NULL,"0738-4722917","有效","Gu Zhang Xian Zhong Yi Yuan","CN-1124537HCO","1_20",NULL,NULL,"0743-4722917",NULL,NULL,NULL,"A","","347525175513814017","I","H441","C016",NULL,"VALID","CN-HN","海南省"
1142786,NULL,"深圳市大鹏新区南澳人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",56,39,"Veeva Init","2015-01-16 18:55:22","Veeva Update","2021-08-11 09:44:54",False,NULL,"有效",NULL,NULL,"0755-84401957","有效","Shen Zhen Shi Da Peng Xin Qu Nan Ao Ren Min Yi Yuan","CN-1142786HCO","1_22",NULL,NULL,"0755-84401957",NULL,NULL,NULL,"A","","347525320007586816","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1156493,NULL,"晋城合聚心脑血管病医院","晋城心脑血管病专科医院","医院_其他专科医院",NULL,NULL,NULL,1,"未知","医院",153,40,"Veeva Init","2015-01-16 18:58:23","Veeva Update","2021-08-28 07:02:25",False,NULL,"有效",NULL,NULL,"0356-2193268","有效","Jin Cheng He Ju Xin Nao Xue Guan Bing Yi Yuan","CN-1156493HCO","1_11",NULL,NULL,"0356-2193268",NULL,"http://www.hejuyy.com",NULL,"A","","347525229771330560","I","H441","C016",NULL,"VALID","CN-SX","山西省"
1128654,NULL,"银川国龙医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",300,75,"Veeva Init","2015-01-16 18:54:45","Veeva Update","2021-08-19 07:02:16",False,NULL,"有效",NULL,NULL,"0951-4104480","有效","Yin Chuan Guo Long Yi Yuan","CN-1128654HCO","1_22",NULL,NULL,"0951-4104480",NULL,"http://www.nxgl.cn/",NULL,"A","","347525242471683072","I","H675","C016",NULL,"VALID","CN-NX","宁夏回族自治区"
1129037,NULL,"北京市西城区广安门外街道小红庙社区卫生服务站","北京市宣武区广外街道小红庙社区卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:56:17","Veeva Update","2021-08-19 07:01:58",False,NULL,"有效",NULL,NULL,"010-63268347","有效","Bei Jing Shi Xi Cheng Qu Guang An Men Wai Jie Dao Xiao Hong Miao She Qu Wei Sheng Fu Wu Zhan","CN-1129037HCO","3_2",NULL,NULL,"010-63458895",NULL,NULL,NULL,"A","","347526977638470656","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1129339,NULL,"大田县屏山乡卫生院",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:47","Veeva Update","2020-11-12 07:01:43",False,NULL,"有效",NULL,NULL,"0598-7308224","有效","Da Tian Xian Ping Shan Xiang Wei Sheng Yuan","CN-1129339HCO","3_3",NULL,NULL,"0598-7308224","0598-7308444",NULL,NULL,"A","","347529244424901635","I","H441","C016",NULL,"VALID","CN-FJ","福建省"
1160118,NULL,"黄骅市人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",549,187,"Veeva Init","2015-01-16 18:53:26","Veeva Update","2020-07-28 07:02:03",False,NULL,"不活动","2016-06-04 08:00:00",NULL,"0317-5223329","已合并至其他记录","HUANG HUA SHI REN MIN YI YUAN ","CN-1160118HCO","1_22",NULL,NULL,"0317-5223329",NULL,NULL,NULL,"I","347525633389204480","347525167301366785","I","H675","C016",NULL,"MERGED_INTO","CN-HE",NULL
1165343,NULL,"青岛脑病康复医院","山东省青岛脑病康复医院","医院_康复医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:54","Veeva Update","2021-05-22 07:02:50",False,NULL,"有效",NULL,NULL,"0532-82667120","有效","Qing Dao Nao Bing Kang Fu Yi Yuan","CN-1165343HCO","1_8",NULL,NULL,"0532-87821799",NULL,NULL,NULL,"A","","347526197103662080","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1144342,NULL,"中国瑞达系统装备公司瑞达医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",40,13,"Veeva Init","2015-09-25 23:35:20","Veeva Update","2020-11-10 07:02:04",False,NULL,"有效",NULL,NULL,"010-68664571","有效","Zhong Guo Rui Da Xi Tong Zhuang Bei Gong Si Rui Da Yi Yuan","CN-1144342HCO","1_22",NULL,NULL,"010-68664571","010-68689047",NULL,NULL,"A","","347525547447915521","I","H674","C016",NULL,"VALID","CN-BJ","北京"
1145523,NULL,"青岛市李沧区浮山路街道旭东社区卫生服务站","浮山路街道308国道社区卫生服务站","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-17 15:56:35","Veeva Update","2021-03-12 07:08:54",False,NULL,"有效",NULL,NULL,"0532-87672688","有效","Qing Dao Shi Li Cang Qu Fu Shan Lu Jie Dao Xu Dong She Qu Wei Sheng Fu Wu Zhan","CN-1145523HCO","3_2",NULL,NULL,"0532-87672688",NULL,NULL,NULL,"A","","347527404207576065","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1148425,NULL,"洪山区和平街社区卫生服务中心","和平街社区卫生服务站","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:46","Veeva Update","2021-03-27 07:02:05",False,NULL,"有效",NULL,NULL,"027-86551681","有效","Hong Shan Qu He Ping Jie She Qu Wei Sheng Fu Wu Zhong Xin","CN-1148425HCO","3_2",NULL,NULL,"027-86565207",NULL,NULL,NULL,"A","","347525219142964225","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
1148433,NULL,"硚口区汉水桥街社区卫生服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:50","Veeva Update","2021-08-19 07:02:16",False,NULL,"有效",NULL,NULL,"027-83778039","有效","Qiao Kou Qu Han Shui Qiao Jie She Qu Wei Sheng Fu Wu Zhong Xin","CN-1148433HCO","3_2",NULL,NULL,"027-83774747",NULL,NULL,NULL,"A","","347525439293592576","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
1150827,NULL,"临淄区闻韶街道辛东社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-17 15:56:33","Veeva Update","2020-04-28 07:01:35",False,NULL,"有效",NULL,NULL,"0533-7194697","有效","Lin Zi Qu Wen Shao Jie Dao Xin Dong She Qu Wei Sheng Fu Wu Zhan","CN-1150827HCO","3_2",NULL,NULL,"0533-7194697",NULL,NULL,NULL,"A","","347529050018911245","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1151573,NULL,"南通市港闸区秦灶街道社区卫生服务中心","港闸区秦灶街道社区卫生服务中心","医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",NULL,NULL,"Veeva Init","2015-03-17 15:38:50","Veeva Update","2021-07-13 07:02:06",False,NULL,"有效",NULL,NULL,"0513-85667042","有效","Nan Tong Shi Gang Zha Qu Qin Zao Jie Dao She Qu Wei Sheng Fu Wu Zhong Xin","CN-1151573HCO","1_22",NULL,NULL,"0513-85667042",NULL,NULL,NULL,"A","","347525487175767040","I","H674","C016",NULL,"VALID","CN-JS","江苏省"
1166817,NULL,"广元同仁医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:41","Veeva Update","2021-03-12 07:07:12",False,NULL,"有效",NULL,NULL,"0839-3502407","有效","Guang Yuan Tong Ren Yi Yuan","CN-1166817HCO","1_22",NULL,NULL,"0839-3223999",NULL,NULL,NULL,"A","","347525635805123584","I","H441","C016",NULL,"VALID","CN-SC","四川省"
1152371,NULL,"东营市东城社区卫生服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,0,"未知","医院",43,NULL,"Veeva Init","2016-03-20 05:53:56","Veeva Update","2020-06-09 07:08:15",False,NULL,"不活动","2018-04-20 08:00:00",NULL,"0546-8331912","已合并至其他记录","Dong Ying Shi Dong Cheng She Qu Wei Sheng Fu Wu Zhong Xin","CN-1152371HCO","3_2",NULL,NULL,"0546-8331912",NULL,NULL,NULL,"I","347525217775621121","347534019925218306","I","H441","C016",NULL,"MERGED_INTO","CN-SD","山东省"
1166911,NULL,"石家庄市新华区泰安小区社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-10-15 15:50:01","Veeva Update","2021-08-20 07:02:18",False,NULL,"有效",NULL,NULL,"13131135243","有效","Shi Jia Zhuang Shi Xin Hua Qu Tai An Xiao Qu She Qu Wei Sheng Fu Wu Zhan","CN-1166911HCO","3_2",NULL,NULL,"18630158206",NULL,NULL,NULL,"A","","347525445341778944","I","H441","C016",NULL,"VALID","CN-HE",NULL
1188562,NULL,"通化市中西医结合肛肠医院",NULL,"医院_中西医结合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:48","Veeva Update","2021-03-12 07:06:50",False,NULL,"有效",NULL,NULL,"0435-3312212","有效","Tong Hua Shi Zhong Xi Yi Jie He Gang Chang Yi Yuan","CN-1188562HCO","1_19",NULL,NULL,"0435-6107806",NULL,NULL,NULL,"A","","347525528951034880","I","H441","C016",NULL,"VALID","CN-JL","吉林省"
1178507,NULL,"塘沽区大华医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",105,30,"Veeva Init","2015-01-16 18:56:19","Veeva Update","2021-03-24 02:00:48",False,NULL,"有效",NULL,NULL,"022-25386690","有效","Tang Gu Qu Da Hua Yi Yuan","CN-1178507HCO","1_22",NULL,NULL,"022-25386690",NULL,NULL,NULL,"A","","347525388475405312","I","H675","C016",NULL,"VALID","CN-TJ","天津"
1179400,NULL,"宁德明仁医院","宁德明仁眼科医院","医院_眼科医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:20","Veeva Update","2020-11-05 07:05:10",False,NULL,"有效",NULL,NULL,"0593-2993016","有效","Ning De Ming Ren Yi Yuan","CN-1179400HCO","1_14",NULL,NULL,"0593-2993016","0593-2833120",NULL,NULL,"A","","347525535871636480","I","H441","C016",NULL,"VALID","CN-FJ","福建省"
1191549,NULL,"广州市白云区京溪街社区卫生服务中心","白云区京溪街社区卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:53:09","Veeva Update","2020-04-27 07:01:47",False,NULL,"有效",NULL,NULL,"020-87269782","有效","Guang Zhou Shi Bai Yun Qu Jing Xi Jie She Qu Wei Sheng Fu Wu Zhong Xin","CN-1191549HCO","3_2",NULL,NULL,"020-87269782",NULL,NULL,NULL,"A","","347525280203641856","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1191750,NULL,"北京市海淀区万寿路街道翠微西里社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:03","Veeva Update","2021-08-19 07:02:05",False,NULL,"有效",NULL,NULL,"010-68255326","有效","Bei Jing Shi Hai Dian Qu Wan Shou Lu Jie Dao Cui Wei Xi Li She Qu Wei Sheng Fu Wu Zhan","CN-1191750HCO","3_2",NULL,NULL,"010-68259825",NULL,NULL,NULL,"A","","347526292020761600","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1194833,NULL,"绥阳林业局职工医院","东宁县绥阳林业局职工医院","医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",100,29,"Veeva Init","2016-03-20 05:55:51","Veeva Update","2021-08-31 07:02:09",False,NULL,"有效",NULL,NULL,"0453-3720136","有效","Sui Yang Lin Ye Ju Zhi Gong Yi Yuan","CN-1194833HCO","1_22",NULL,NULL,"0453-3720136","0453-3720138",NULL,NULL,"A","","347525425611772928","I","H675","C016",NULL,"VALID","CN-HL",NULL
1188986,NULL,"苍南县藻溪镇卫生院","苍南县藻溪镇社区卫生服务中心","基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:22","Veeva Update","2021-01-28 10:03:49",False,NULL,"有效",NULL,NULL,"0577-64800552","有效","Cang Nan Xian Zao Xi Zhen Wei Sheng Yuan","CN-1188986HCO","3_3",NULL,NULL,"0577-64802201",NULL,NULL,NULL,"A","","347525737089176576","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1189364,NULL,"宁波市江北区庄桥街道社区卫生服务中心","宁波市江北区祥星医院","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",0,NULL,"Veeva Init","2015-01-16 18:57:28","Veeva Update","2021-08-18 07:02:22",False,NULL,"有效",NULL,NULL,"0574-87336271","有效","Ning Bo Shi Jiang Bei Qu Zhuang Qiao Jie Dao She Qu Wei Sheng Fu Wu Zhong Xin","CN-1189364HCO","3_2",NULL,NULL,"0574-87582446","0574-87520116","http://www.zqsqws.net/",NULL,"A","","347526319837385728","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1181616,NULL,"启东圆陀角老年康复医院",NULL,"医院_康复医院",NULL,NULL,NULL,1,"未知","医院",20,7,"Veeva Init","2015-03-17 15:28:51","Veeva Update","2021-08-24 07:02:36",False,NULL,"有效",NULL,NULL,"0513-83770000","有效","Qi Dong Yuan Tuo Jiao Lao Nian Kang Fu Yi Yuan","CN-1181616HCO","1_8",NULL,NULL,"0513-83775588",NULL,NULL,NULL,"A","","347525213044446208","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1189863,NULL,"北京市丰台区南苑乡槐房村社区卫生服务站","北京市丰台区南苑乡槐房村卫生所","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:53:49","Veeva Update","2020-06-09 07:07:44",False,NULL,"有效",NULL,NULL,"010-67913941","有效","Bei Jing Shi Feng Tai Qu Nan Yuan Xiang Huai Fang Cun She Qu Wei Sheng Fu Wu Zhan","CN-1189863HCO","3_2",NULL,NULL,"010-67913941",NULL,NULL,NULL,"A","","347525472487314433","I","H441","C016",NULL,"VALID","CN-BJ","北京"
1200082,NULL,"广东省广州市天河区石牌街华师社区卫生服务中心","华南师范大学校医院","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:52:27","Veeva Update","2020-06-16 10:12:27",False,NULL,"有效",NULL,NULL,"020-85211183","有效","Guang Dong Sheng Guang Zhou Shi Tian He Qu Shi Pai Jie Hua Shi She Qu Wei Sheng Fu Wu Zhong Xin","CN-1200082HCO","3_2",NULL,NULL,"020-85211183",NULL,NULL,NULL,"A","","347526448980005888","I","H441","C016",NULL,"VALID","CN-GD","广东省"
1184103,NULL,"金龙镇社区卫生服务中心",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:11","Veeva Update","2020-11-05 07:04:37",False,NULL,"有效",NULL,NULL,"0990-6833293","有效","Jin Long Zhen She Qu Wei Sheng Fu Wu Zhong Xin","CN-1184103HCO","3_2",NULL,NULL,"0990-6833293",NULL,NULL,NULL,"A","","347525606528881664","I","H441","C016",NULL,"VALID","CN-XJ","新疆维吾尔自治区"
1184496,NULL,"肇庆西江医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",60,21,"Veeva Init","2016-03-20 05:53:55","Veeva Update","2021-08-24 07:02:35",False,NULL,"有效",NULL,NULL,"0758-2899555","有效","Zhao Qing Xi Jiang Yi Yuan","CN-1184496HCO","1_22",NULL,NULL,"0758-2899555",NULL,"http://fkzm.zzgkyy120.com/",NULL,"A","","347525624061072385","I","H674","C016",NULL,"VALID","CN-GD","广东省"
1200757,NULL,"宁波经济技术开发区医院",NULL,"医院_综合医院",NULL,NULL,NULL,0,"二级综合医院","医院",30,62,"Veeva Init","2015-01-16 18:54:18","Veeva Update","2021-05-19 07:02:58",False,NULL,"不活动","2019-02-26 08:00:00",NULL,"0574-86222999","已合并至其他记录","Ning Bo Jing Ji Ji Shu Kai Fa Qu Yi Yuan","CN-1200757HCO","1_22",NULL,NULL,"0574-86222999",NULL,NULL,NULL,"I","347526883132412928","347525199907886081","I","H675","C016",NULL,"MERGED_INTO","CN-ZJ","浙江省"
1185637,NULL,"廊坊三河燕郊辅仁医院","河北省廊坊市燕郊辅仁中西医结合医院","医院_中西医结合医院",NULL,NULL,NULL,1,"未知","医院",260,NULL,"Veeva Init","2015-01-16 18:57:16","Veeva Update","2021-02-05 07:01:56",False,NULL,"有效",NULL,NULL,"0316-3311222","有效","Lang Fang San He Yan Jiao Fu Ren Yi Yuan","CN-1185637HCO","1_19",NULL,NULL,"0316-3311222",NULL,NULL,NULL,"A","","347525447229215744","I","H441","C016",NULL,"VALID","CN-HE",NULL
1200889,NULL,"白银市中心医院","靖远矿务局职工医院","医院_综合医院",NULL,NULL,NULL,0,"三级综合医院","医院",627,145,"Veeva Init","2015-01-16 18:57:28","Veeva Update","2021-05-19 07:03:09",False,NULL,"不活动","2020-05-26 08:00:00",NULL,"0943-69715143","已合并至其他记录","Bai Yin Shi Zhong Xin Yi Yuan","CN-1200889HCO","1_22",NULL,NULL,"0943-5931017",NULL,"http://www.jmgszy.com/",NULL,"I","347525737340834816","347525220124431360","I","H676","C016",NULL,"MERGED_INTO","CN-GS","甘肃省"
1201685,NULL,"沂水县沙沟镇中心卫生院",NULL,"基层医疗卫生机构_乡镇卫生院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-03-17 15:28:52","Veeva Update","2020-10-30 07:01:46",False,NULL,"有效",NULL,NULL,"0539-2761136","有效","Yi Shui Xian Sha Gou Zhen Zhong Xin Wei Sheng Yuan","CN-1201685HCO","3_3",NULL,NULL,"0539-2761136",NULL,NULL,NULL,"A","","347525236306056192","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1209450,NULL,"高淳西莲医院",NULL,"医院_其他专科医院",NULL,NULL,NULL,1,"未知","医院",10,3,"Veeva Init","2016-03-20 05:53:26","Veeva Update","2020-11-05 07:04:09",False,NULL,"有效",NULL,NULL,"025-57361569","有效","Gao Chun Xi Lian Yi Yuan","CN-1209450HCO","1_11",NULL,NULL,"025-57361569",NULL,"http://www.gcxxlyy.com/",NULL,"A","","347525853263008768","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1209664,NULL,"沂源县妇幼保健站","山东省淄博市沂源县妇幼保健院","专业公共卫生机构_妇幼保健机构",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:01","Veeva Update","2020-10-30 07:01:52",False,NULL,"有效",NULL,NULL,"0533-3241158","有效","Yi Yuan Xian Fu You Bao Jian Zhan","CN-1209664HCO","2_1",NULL,NULL,"0533-3241158","0533-6243766",NULL,NULL,"A","","347530224172373004","I","H441","C016",NULL,"VALID","CN-SD","山东省"
1209758,NULL,"临安市昌化镇中医骨伤科医院",NULL,"医院_中医医院",NULL,NULL,NULL,1,"未知","医院",20,2,"Veeva Init","2016-03-20 05:54:59","Veeva Update","2021-01-10 07:01:48",False,NULL,"有效",NULL,NULL,"0571-63661762","有效","Lin An Shi Chang Hua Zhen Zhong Yi Gu Shang Ke Yi Yuan","CN-1209758HCO","1_20",NULL,NULL,"0571-82234608",NULL,NULL,NULL,"A","","347527505961391104","I","H441","C016",NULL,"VALID","CN-ZJ","浙江省"
1209989,NULL,"新沂市新兴医院有限公司","新沂市骨科医院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",30,3,"Veeva Init","2016-03-20 05:51:31","Veeva Update","2021-03-12 07:06:40",False,NULL,"有效",NULL,NULL,"0516-88976888","有效","Xin Yi Shi Xin Xing Yi Yuan You Xian Gong Si","CN-1209989HCO","1_22",NULL,NULL,"0516-81613999",NULL,NULL,NULL,"A","","347530371644101637","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1202076,NULL,"武汉市黄陂爱民医院","黄陂卫校附属医院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:46","Veeva Update","2020-11-02 07:01:48",False,NULL,"有效",NULL,NULL,"027-61003050","有效","Wu Han Shi Huang Po Ai Min Yi Yuan","CN-1202076HCO","1_22",NULL,NULL,"027-61003050","027-61006119",NULL,NULL,"A","","347532831318184970","I","H441","C016",NULL,"VALID","CN-HB","湖北省"
1202562,NULL,"元江县中医院",NULL,"医院_中医医院",NULL,NULL,NULL,1,"未知","医院",52,17,"Veeva Init","2016-03-20 05:55:09","Veeva Update","2021-08-31 07:02:04",False,NULL,"有效",NULL,NULL,"0877-6011473","有效","Yuan Jiang Xian Zhong Yi Yuan","CN-1202562HCO","1_20",NULL,NULL,"0877-6011473",NULL,"http://www.yjzyyy.net/",NULL,"A","","347526138467292160","I","H441","C016",NULL,"VALID","CN-YN","云南省"
1211430,NULL,"长春岳氏万全堂中医院","长春岳氏万全堂医院","医院_中医医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:43","Veeva Update","2021-03-12 07:08:05",False,NULL,"有效",NULL,NULL,"0431-86119123","有效","Zhang Chun Yue Shi Wan Quan Tang Zhong Yi Yuan","CN-1211430HCO","1_20",NULL,NULL,"0431-86119255",NULL,"http://www.yswqt.com/",NULL,"A","","347525638120379392","I","H441","C016",NULL,"VALID","CN-JL","吉林省"
1202628,NULL,"科尔沁区红星社区卫生服务站","红星社区卫生服务站","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:55:18","Veeva Update","2021-03-12 07:07:09",False,NULL,"有效",NULL,NULL,"0475-8431096","有效","Ke Er Qin Qu Hong Xing She Qu Wei Sheng Fu Wu Zhan","CN-1202628HCO","3_2",NULL,NULL,"0475-8241988",NULL,NULL,NULL,"A","","347525643421979648","I","H441","C016",NULL,"VALID","CN-NM","内蒙古自治区"
1211755,NULL,"宁乡县夏铎铺镇高新村卫生室",NULL,"基层医疗卫生机构_村卫生室",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:52:36","Veeva Update","2019-12-17 08:04:08",False,NULL,"有效",NULL,NULL,"0731-87950883","有效","Ning Xiang Xian Xia Duo Pu Zhen Gao Xin Cun Wei Sheng Shi","CN-1211755HCO","3_1",NULL,NULL,"0731-7950883",NULL,NULL,NULL,"A","","347529956785492992","I","H441","C016",NULL,"VALID","CN-HN","海南省"
1202936,NULL,"巧家县人民医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"二级综合医院","医院",150,27,"Veeva Init","2015-03-15 06:42:03","Veeva Update","2021-08-27 07:02:34",False,NULL,"有效",NULL,NULL,"0870-7123112","有效","Qiao Jia Xian Ren Min Yi Yuan","CN-1202936HCO","1_22",NULL,NULL,"0870-7123112",NULL,"http://www.qjxrmyy.com/",NULL,"A","","347525136632615936","I","H675","C016",NULL,"VALID","CN-YN","云南省"
1203860,NULL,"长春市二道区东盛社区卫生服务中心","二道区东盛社区卫生服务中心","基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2015-01-16 18:53:40","Veeva Update","2021-08-11 09:47:07",False,NULL,"有效",NULL,NULL,"0431-84928017","有效","Zhang Chun Shi Er Dao Qu Dong Sheng She Qu Wei Sheng Fu Wu Zhong Xin","CN-1203860HCO","3_2",NULL,NULL,"0431-84920755",NULL,NULL,NULL,"A","","347526131160814592","I","H441","C016",NULL,"VALID","CN-JL","吉林省"
1214663,NULL,"大庆东城医院","东城医院","医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-08 20:30:54","Veeva Update","2021-09-02 07:02:02",False,NULL,"有效",NULL,NULL,"0459-6621789","有效","Da Qing Dong Cheng Yi Yuan","CN-1214663HCO","1_22",NULL,NULL,"0459-6363668",NULL,NULL,NULL,"A","","347525343495689216","I","H441","C016",NULL,"VALID","CN-HL",NULL
1218910,NULL,"盐城市亭湖区文峰街道盐马路社区卫生服务站",NULL,"基层医疗卫生机构_社区卫生服务中心（站）",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:25","Veeva Update","2020-05-31 07:01:36",False,NULL,"有效",NULL,NULL,"0515-88388856","有效","Yan Cheng Shi Ting Hu Qu Wen Feng Jie Dao Yan Ma Lu She Qu Wei Sheng Fu Wu Zhan","CN-1218910HCO","3_2",NULL,NULL,"0515-88388856",NULL,NULL,NULL,"A","","347530128374469635","I","H441","C016",NULL,"VALID","CN-JS","江苏省"
1197679,NULL,"安溪和兴医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:30","Veeva Update","2020-07-31 07:02:00",False,NULL,"有效",NULL,NULL,"0595-23295859","有效","An Xi He Xing Yi Yuan","CN-1197679HCO","1_22",NULL,NULL,"0595-26030120",NULL,NULL,NULL,"A","","347526307027981312","I","H441","C016",NULL,"VALID","CN-FJ","福建省"
1199661,NULL,"聊城市交通工人医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"一级综合医院","医院",36,8,"Veeva Init","2016-03-20 05:52:21","Veeva Update","2020-11-05 07:04:54",False,NULL,"有效",NULL,NULL,"0635-8205120","有效","Liao Cheng Shi Jiao Tong Gong Ren Yi Yuan","CN-1199661HCO","1_22",NULL,NULL,"13081468187",NULL,NULL,NULL,"A","","347525565231764480","I","H674","C016",NULL,"VALID","CN-SD","山东省"
1217317,NULL,"福鼎华山医院",NULL,"医院_综合医院",NULL,NULL,NULL,1,"未知","医院",NULL,NULL,"Veeva Init","2016-03-20 05:54:51","Veeva Update","2021-08-20 07:02:18",False,NULL,"有效",NULL,NULL,"0593-7890999","有效","Fu Ding Hua Shan Yi Yuan","CN-1217317HCO","1_22",NULL,NULL,"0593-7890999",NULL,NULL,NULL,"A","","347525154726843392","I","H441","C016",NULL,"VALID","CN-FJ","福建省"
